torneo,fecha,partido,equipo_local,equipo_visitante,goles_local,goles_visitante,posesion_local,tiros_arco_local,intentos_local,faltas_local,tiro_esquina_local,posesion_visitante,tiros_arco_visitante,intentos_visitante,faltas_visitante,tiro_esquina_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante, valor_mercado_local ,altura_media_local,edad_media_local,valor_mercado_visitante,altura_media_visitante,edad_media_visitante,resultado,fecha_encuentro,apuesta_local,apuesta_visitante,apuesta_empate
Campeonato 2022,25,11,Colon,Racing Club,0,2,29,2,8,8,2,71,7,18,7,3,4,1,0,0, $43.58 ,1.80,25.52,62.38,1.77,26.02,V,10/14/2022 16:30,3.27,2.13,3.67
Campeonato 2022,25,12,Huracan,Estudiantes (LP),3,1,48,9,16,16,7,52,1,9,20,1,2,7,0,0, $24.75 ,1.78,24.87,44.70,1.81,24.94,L,10/14/2022 19:00,1.79,5.14,3.34
Campeonato 2022,25,13,Def y Justicia,Union,1,0,48,6,19,7,2,52,3,11,7,8,3,2,0,0, $40.20 ,1.77,23.96,19.53,1.81,24.00,L,10/14/2022 19:00,2.18,3.57,3.21
Campeonato 2022,25,14,Arsenal,Central Cba (SdE),2,0,45,5,18,13,7,55,2,5,8,1,1,0,0,1, $11.88 ,1.81,24.81,10.73,1.79,26.07,L,10/14/2022 21:30,2.03,4.28,3.08
Campeonato 2022,26,1,Aldosivi,Talleres (C),1,3,49,3,11,11,3,51,9,16,13,9,2,1,1,0, $11.83 ,1.79,24.55,50.15,1.79,23.35,V,10/16/2022 13:00,3.09,2.4,3.19
Campeonato 2022,26,2,Newells,Boca Juniors,2,0,26,4,10,18,0,74,2,11,10,8,5,2,1,0, $32.28 ,1.80,22.92,108.15,1.80,23.57,L,10/16/2022 15:30,3.1,2.72,2.78
Campeonato 2022,26,3,Godoy Cruz,Patronato,0,1,57,3,22,7,8,43,3,9,15,2,3,2,0,0, $25.20 ,1.80,23.77,9.50,1.79,25.69,V,10/16/2022 18:00,1.92,4.01,3.55
Campeonato 2022,26,4,Independiente,Banfield,1,0,48,4,12,11,5,52,3,7,13,5,1,2,0,1, $37.53 ,1.77,24.64,29.85,1.79,25.76,L,10/16/2022 18:00,2.12,3.91,3.1
Campeonato 2022,26,5,River Plate,Rosario Central,1,2,68,9,18,17,3,32,4,6,16,2,2,4,1,0, $142.60 ,1.79,26.50,23.90,1.79,24.98,V,10/16/2022 20:30,1.49,6.92,4.3
Campeonato 2022,26,6,Arsenal,Barracas Central,1,2,56,1,12,9,7,44,7,13,10,1,1,0,0,0, $11.88 ,1.81,24.81,7.03,1.79,26.47,V,10/17/2022 14:00,2.23,3.56,3.08
Campeonato 2022,26,7,Gimnasia (LP),Argentinos,0,0,35,2,8,17,2,65,3,23,11,7,4,3,0,0, $18.03 ,1.79,24.32,29.35,1.77,24.24,E,10/17/2022 15:00,3.57,2.29,2.99
Campeonato 2022,26,8,Velez,Estudiantes (LP),4,0,53,9,17,10,4,47,4,9,15,8,1,2,0,0, $50.96 ,1.80,24.16,44.70,1.81,24.94,L,10/17/2022 16:30,2.28,3.39,3.17
Campeonato 2022,26,9,Atl Tucuman,Union,1,1,54,3,14,13,3,46,5,16,11,6,5,3,0,0, $15.83 ,1.80,26.03,19.53,1.81,24.00,E,10/17/2022 21:30,1.66,5.68,3.67
Campeonato 2022,26,10,Sarmiento (J),San Lorenzo,2,4,54,4,16,10,4,46,6,15,12,6,3,2,0,0, $12.08 ,1.81,26.92,30.95,1.79,24.52,V,10/17/2022 21:30,3.27,2.49,2.9
Campeonato 2022,26,11,Colon,Def y Justicia,1,2,53,8,30,5,9,47,4,12,9,5,0,0,0,0, $43.58 ,1.80,25.52,40.20,1.77,23.96,V,10/18/2022 16:30,2.33,3.02,3.44
Campeonato 2022,26,12,Lanus,Racing Club,0,1,40,0,12,13,7,60,1,7,11,5,4,2,0,0, $47.78 ,1.79,23.96,62.38,1.77,26.02,V,10/18/2022 19:00,5.38,1.69,3.65
Campeonato 2022,26,13,Huracan,Platense,2,0,44,5,10,8,7,56,2,10,9,4,1,4,0,0, $24.75 ,1.78,24.87,14.45,1.79,25.71,L,10/18/2022 21:30,1.63,6.32,3.54
Campeonato 2022,26,14,Central Cba (SdE),Tigre,1,2,40,6,21,10,7,60,8,21,11,4,1,1,1,0, $10.73 ,1.79,26.07,19.85,1.79,24.09,V,10/18/2022 21:30,3.09,2.39,3.18
Campeonato 2022,27,1,Union,Central Cba (SdE),1,4,61,2,13,7,9,39,5,8,12,3,2,4,0,0, $19.53 ,1.81,24.00,10.73,1.79,26.07,V,10/22/2022 14:00,1.98,4.19,3.24
Campeonato 2022,27,2,San Lorenzo,Aldosivi,3,0,48,5,13,6,5,52,5,7,7,0,1,1,0,0, $30.95 ,1.79,24.52,11.83,1.79,24.55,L,10/22/2022 16:30,1.19,17.66,6.27
Campeonato 2022,27,3,Estudiantes (LP),Godoy Cruz,2,0,57,6,23,12,8,43,3,5,16,2,0,3,0,0, $44.70 ,1.81,24.94,25.20,1.80,23.77,L,10/22/2022 16:30,1.91,4.16,3.44
Campeonato 2022,27,4,Def y Justicia,Atl Tucuman,3,1,50,6,12,7,6,50,2,8,8,5,2,4,0,1, $40.20 ,1.77,23.96,15.83,1.80,26.03,L,10/22/2022 16:30,2.75,2.67,3.15
Campeonato 2022,27,5,Argentinos,Velez,2,0,47,4,12,11,1,53,3,10,10,4,3,1,0,0, $29.35 ,1.77,24.24,50.96,1.80,24.16,L,10/22/2022 19:30,1.84,4.71,3.41
Campeonato 2022,27,6,Banfield,Sarmiento (J),0,0,60,1,7,10,11,40,2,13,14,4,3,2,0,0, $29.85 ,1.79,25.76,12.08,1.81,26.92,E,10/23/2022 12:00,2.95,2.5,3.2
Campeonato 2022,27,7,Talleres (C),Gimnasia (LP),2,1,53,6,10,15,4,47,3,8,14,3,4,2,0,0, $50.15 ,1.79,23.35,18.03,1.79,24.32,L,10/23/2022 14:30,3.5,2.24,3.11
Campeonato 2022,27,8,Boca Juniors,Independiente,2,2,52,6,10,15,6,48,5,11,17,4,4,6,0,0, $108.15 ,1.80,23.57,37.53,1.77,24.64,E,10/23/2022 17:00,1.39,9.85,4.34
Campeonato 2022,27,9,Racing Club,River Plate,1,2,49,9,17,14,7,51,6,12,16,3,3,6,0,0, $62.38 ,1.77,26.02,142.60,1.79,26.50,V,10/23/2022 17:00,1.89,4.01,3.65
Campeonato 2022,27,10,Patronato,Huracan,3,2,48,2,10,18,2,52,5,16,7,3,3,2,0,0, $9.50 ,1.79,25.69,24.75,1.78,24.87,L,10/23/2022 17:00,6.13,1.57,3.98
Campeonato 2022,27,11,Barracas Central,Newells,1,1,55,4,10,11,5,45,3,11,11,5,1,4,0,0, $7.03 ,1.79,26.47,32.28,1.80,22.92,E,10/24/2022 15:30,2.72,2.78,3.07
